day,day_of_year,weekday,hour,is_weekend,temp_c,load_kw,in_tariff_peak,is_demand_peak
76,77,6,0,1,15.06,0.1274,0,0
76,77,6,1,1,15.97,0.167,0,0
76,77,6,2,1,14.5,0.1782,0,0
76,77,6,3,1,13.9,0.1587,0,0
76,77,6,4,1,14.58,0.1568,0,0
76,77,6,5,1,15.09,0.3427,0,0
76,77,6,6,1,14.5,0.7724,0,0
76,77,6,7,1,15.01,0.6855,0,0
76,77,6,8,1,16.64,0.248,0,0
76,77,6,9,1,19.98,0.1631,0,0
76,77,6,10,1,22.12,0.2654,0,0
76,77,6,11,1,22.77,0.88,0,0
76,77,6,12,1,23.49,0.1453,0,0
76,77,6,13,1,24.1,0.2733,0,0
76,77,6,14,1,24.51,0.3431,0,0
76,77,6,15,1,22.26,0.3868,0,0
76,77,6,16,1,24.19,0.9933,0,1
76,77,6,17,1,25.26,1.4574,0,1
76,77,6,18,1,25.39,0.4205,1,0
76,77,6,19,1,20.5,0.5291,1,0
76,77,6,20,1,22.09,1.2244,1,1
76,77,6,21,1,16.5,0.6965,1,0
76,77,6,22,1,17.78,0.6312,0,0
76,77,6,23,1,15.66,0.5759,0,0
77,78,0,0,0,14.04,0.1308,0,0
77,78,0,1,0,13.64,0.1835,0,0
77,78,0,2,0,11.22,0.1124,0,0
77,78,0,3,0,16.37,0.1355,0,0
77,78,0,4,0,15.24,0.1259,0,0
77,78,0,5,0,15.3,0.3448,0,0
77,78,0,6,0,14.31,0.8778,0,0
77,78,0,7,0,16.72,0.2378,0,0
77,78,0,8,0,17.44,0.2286,0,0
77,78,0,9,0,18.38,1.1025,0,1
77,78,0,10,0,21.55,0.2078,0,0
77,78,0,11,0,21.61,0.228,0,0
77,78,0,12,0,23.64,0.2735,0,0
77,78,0,13,0,22.84,0.2177,0,0
77,78,0,14,0,23.58,0.3052,0,0
77,78,0,15,0,23.32,0.3019,0,0
77,78,0,16,0,24.59,0.2699,0,0
77,78,0,17,0,23.34,1.0066,0,0
77,78,0,18,0,24.26,0.6229,1,0
77,78,0,19,0,20.21,1.17,1,1
77,78,0,20,0,19.71,1.046,1,1
77,78,0,21,0,20.27,0.5013,1,0
77,78,0,22,0,19.07,0.4734,0,0
77,78,0,23,0,17.04,0.3725,0,0
78,79,1,0,0,15.89,0.1757,0,0
78,79,1,1,0,14.47,0.1311,0,0
78,79,1,2,0,15.24,0.1685,0,0
78,79,1,3,0,13.08,0.1687,0,0
78,79,1,4,0,15.22,0.1296,0,0
78,79,1,5,0,14.2,0.3844,0,0
78,79,1,6,0,16.7,0.7337,0,0
78,79,1,7,0,14.57,0.9031,0,1
78,79,1,8,0,17.55,0.255,0,0
78,79,1,9,0,19.61,0.2692,0,0
78,79,1,10,0,19.83,0.1339,0,0
78,79,1,11,0,20.4,0.2453,0,0
78,79,1,12,0,23.4,0.2173,0,0
78,79,1,13,0,26.14,0.2001,0,0
78,79,1,14,0,23.62,0.2936,0,0
78,79,1,15,0,25.51,0.2272,0,0
78,79,1,16,0,26.09,0.2161,0,0
78,79,1,17,0,23.37,0.4072,0,0
78,79,1,18,0,23.83,0.5849,1,0
78,79,1,19,0,22.78,0.9706,1,1
78,79,1,20,0,21.11,0.5667,1,0
78,79,1,21,0,19.05,0.5882,1,0
78,79,1,22,0,18.17,0.7426,0,1
78,79,1,23,0,17.01,0.7403,0,0
79,80,2,0,0,16.6,0.1324,0,0
79,80,2,1,0,13.77,0.1692,0,0
79,80,2,2,0,12.69,0.1813,0,0
79,80,2,3,0,14.85,0.1623,0,0
79,80,2,4,0,15.55,0.1432,0,0
79,80,2,5,0,15.15,0.2362,0,0
79,80,2,6,0,16.03,0.8857,0,1
79,80,2,7,0,15.7,0.8311,0,0
79,80,2,8,0,16.84,0.2195,0,0
79,80,2,9,0,19.81,0.1904,0,0
79,80,2,10,0,21.23,0.2469,0,0
79,80,2,11,0,23.71,0.1308,0,0
79,80,2,12,0,23.57,0.2199,0,0
79,80,2,13,0,24.91,0.283,0,0
79,80,2,14,0,25.94,0.1772,0,0
79,80,2,15,0,24.01,0.1539,0,0
79,80,2,16,0,24.55,0.3236,0,0
79,80,2,17,0,26.85,0.3413,0,0
79,80,2,18,0,24.24,0.6572,1,0
79,80,2,19,0,21.59,1.1733,1,1
79,80,2,20,0,20.76,0.973,1,1
79,80,2,21,0,19.66,0.5113,1,0
79,80,2,22,0,17.13,0.4603,0,0
79,80,2,23,0,15.65,0.7984,0,0
80,81,3,0,0,18.42,0.1501,0,0
80,81,3,1,0,15.75,0.1233,0,0
80,81,3,2,0,13.86,0.1308,0,0
80,81,3,3,0,15.24,0.1399,0,0
80,81,3,4,0,13.66,0.1587,0,0
80,81,3,5,0,16.33,0.342,0,0
80,81,3,6,0,16.42,0.942,0,1
80,81,3,7,0,16.57,0.7891,0,0
80,81,3,8,0,15.61,0.1723,0,0
80,81,3,9,0,19.4,0.1708,0,0
80,81,3,10,0,21.56,0.2717,0,0
80,81,3,11,0,23.98,0.1655,0,0
80,81,3,12,0,23.0,0.2155,0,0
80,81,3,13,0,27.03,1.1526,0,1
80,81,3,14,0,26.44,0.2383,0,0
80,81,3,15,0,24.02,0.1735,0,0
80,81,3,16,0,26.2,0.2857,0,0
80,81,3,17,0,25.34,0.351,0,0
80,81,3,18,0,25.16,0.713,1,0
80,81,3,19,0,20.35,1.1027,1,1
80,81,3,20,0,19.92,0.4953,1,0
80,81,3,21,0,19.8,0.6245,1,0
80,81,3,22,0,17.69,0.6482,0,0
80,81,3,23,0,16.56,0.4098,0,0
81,82,4,0,0,18.95,0.1426,0,0
81,82,4,1,0,15.19,0.1569,0,0
81,82,4,2,0,14.24,0.1389,0,0
81,82,4,3,0,13.1,0.1564,0,0
81,82,4,4,0,14.75,0.1401,0,0
81,82,4,5,0,15.86,0.2466,0,0
81,82,4,6,0,17.75,0.1846,0,0
81,82,4,7,0,17.49,0.8314,0,0
81,82,4,8,0,20.22,0.2184,0,0
81,82,4,9,0,21.07,0.133,0,0
81,82,4,10,0,21.64,0.243,0,0
81,82,4,11,0,22.63,1.1651,0,1
81,82,4,12,0,25.37,0.136,0,0
81,82,4,13,0,24.37,0.1782,0,0
81,82,4,14,0,26.04,0.177,0,0
81,82,4,15,0,25.14,0.1328,0,0
81,82,4,16,0,25.11,0.9538,0,0
81,82,4,17,0,24.82,0.3281,0,0
81,82,4,18,0,22.74,0.5401,1,0
81,82,4,19,0,22.96,1.3791,1,1
81,82,4,20,0,21.35,1.1947,1,1
81,82,4,21,0,19.85,0.5128,1,0
81,82,4,22,0,19.91,0.6245,0,0
81,82,4,23,0,16.43,0.4985,0,0
82,83,5,0,1,18.74,0.1593,0,0
82,83,5,1,1,17.84,0.1313,0,0
82,83,5,2,1,15.12,0.1366,0,0
82,83,5,3,1,14.7,0.1413,0,0
82,83,5,4,1,15.09,0.1443,0,0
82,83,5,5,1,15.16,0.2004,0,0
82,83,5,6,1,15.75,0.8625,0,1
82,83,5,7,1,19.0,0.7474,0,0
82,83,5,8,1,19.23,0.1931,0,0
82,83,5,9,1,20.96,0.2856,0,0
82,83,5,10,1,21.83,0.1923,0,0
82,83,5,11,1,23.98,0.2072,0,0
82,83,5,12,1,21.82,0.2117,0,0
82,83,5,13,1,23.93,0.2473,0,0
82,83,5,14,1,25.79,0.2711,0,0
82,83,5,15,1,26.55,0.2832,0,0
82,83,5,16,1,24.18,0.3189,0,0
82,83,5,17,1,25.94,0.3639,0,0
82,83,5,18,1,23.15,0.6126,1,0
82,83,5,19,1,22.17,0.9915,1,1
82,83,5,20,1,20.35,0.964,1,1
82,83,5,21,1,21.96,0.3706,1,0
82,83,5,22,1,19.94,0.4967,0,0
82,83,5,23,1,16.56,0.5348,0,0
83,84,6,0,1,16.8,0.1754,0,0
83,84,6,1,1,18.2,0.169,0,0
83,84,6,2,1,16.42,0.1234,0,0
83,84,6,3,1,11.85,0.1722,0,0
83,84,6,4,1,15.09,0.133,0,0
83,84,6,5,1,15.88,0.2568,0,0
83,84,6,6,1,16.04,0.5306,0,0
83,84,6,7,1,18.31,0.2253,0,0
83,84,6,8,1,19.41,0.1592,0,0
83,84,6,9,1,20.23,0.1454,0,0
83,84,6,10,1,22.3,0.2369,0,0
83,84,6,11,1,20.54,0.2796,0,0
83,84,6,12,1,24.34,1.1499,0,1
83,84,6,13,1,26.55,0.9786,0,0
83,84,6,14,1,27.3,0.4066,0,0
83,84,6,15,1,26.15,0.2652,0,0
83,84,6,16,1,25.82,0.2274,0,0
83,84,6,17,1,23.46,1.0757,0,1
83,84,6,18,1,24.39,0.5489,1,0
83,84,6,19,1,22.89,1.1803,1,1
83,84,6,20,1,19.91,0.735,1,0
83,84,6,21,1,19.82,0.5471,1,0
83,84,6,22,1,16.99,0.3744,0,0
83,84,6,23,1,15.58,0.4168,0,0
84,85,0,0,0,15.85,0.1763,0,0
84,85,0,1,0,15.99,0.1757,0,0
84,85,0,2,0,14.65,0.1757,0,0
84,85,0,3,0,15.85,0.1694,0,0
84,85,0,4,0,14.45,0.1732,0,0
84,85,0,5,0,17.86,0.2136,0,0
84,85,0,6,0,18.77,1.0566,0,1
84,85,0,7,0,15.55,0.9531,0,1
84,85,0,8,0,17.18,0.308,0,0
84,85,0,9,0,21.68,0.2716,0,0
84,85,0,10,0,20.42,0.1812,0,0
84,85,0,11,0,21.25,0.1814,0,0
84,85,0,12,0,23.7,0.2749,0,0
84,85,0,13,0,26.72,0.1802,0,0
84,85,0,14,0,25.09,0.2402,0,0
84,85,0,15,0,25.22,0.2602,0,0
84,85,0,16,0,24.93,0.2092,0,0
84,85,0,17,0,25.63,0.2757,0,0
84,85,0,18,0,25.75,0.7094,1,1
84,85,0,19,0,21.41,0.5025,1,0
84,85,0,20,0,22.95,0.5588,1,0
84,85,0,21,0,20.23,0.6734,1,0
84,85,0,22,0,19.7,0.5233,0,0
84,85,0,23,0,17.68,0.6153,0,0
85,86,1,0,0,18.19,0.1755,0,0
85,86,1,1,0,15.77,0.17,0,0
85,86,1,2,0,14.89,0.1274,0,0
85,86,1,3,0,15.91,0.1555,0,0
85,86,1,4,0,15.78,0.1202,0,0
85,86,1,5,0,16.88,0.2499,0,0
85,86,1,6,0,16.48,0.1955,0,0
85,86,1,7,0,20.38,0.7181,0,1
85,86,1,8,0,17.85,0.1575,0,0
85,86,1,9,0,22.33,0.2032,0,0
85,86,1,10,0,23.4,0.1626,0,0
85,86,1,11,0,23.89,0.1888,0,0
85,86,1,12,0,23.52,0.9641,0,1
85,86,1,13,0,25.43,0.143,0,0
85,86,1,14,0,24.95,0.2891,0,0
85,86,1,15,0,24.98,0.2865,0,0
85,86,1,16,0,28.14,0.19,0,0
85,86,1,17,0,23.43,0.3248,0,0
85,86,1,18,0,24.94,0.6839,1,0
85,86,1,19,0,24.39,0.4527,1,0
85,86,1,20,0,21.03,1.0477,1,1
85,86,1,21,0,20.26,0.5027,1,0
85,86,1,22,0,17.91,0.4949,0,0
85,86,1,23,0,17.23,0.6288,0,0
86,87,2,0,0,17.21,0.1556,0,0
86,87,2,1,0,17.81,0.1262,0,0
86,87,2,2,0,16.28,0.1373,0,0
86,87,2,3,0,14.4,0.1738,0,0
86,87,2,4,0,14.21,0.1329,0,0
86,87,2,5,0,14.07,0.1959,0,0
86,87,2,6,0,16.01,0.7401,0,1
86,87,2,7,0,18.64,0.7323,0,1
86,87,2,8,0,21.43,0.2347,0,0
86,87,2,9,0,21.71,0.136,0,0
86,87,2,10,0,22.14,0.2911,0,0
86,87,2,11,0,23.33,0.1226,0,0
86,87,2,12,0,25.53,0.2446,0,0
86,87,2,13,0,26.91,0.2933,0,0
86,87,2,14,0,28.94,0.1856,0,0
86,87,2,15,0,28.26,0.2956,0,0
86,87,2,16,0,26.86,0.1795,0,0
86,87,2,17,0,23.4,0.2694,0,0
86,87,2,18,0,24.45,0.5757,1,0
86,87,2,19,0,25.8,0.4354,1,0
86,87,2,20,0,22.97,0.5108,1,0
86,87,2,21,0,21.23,0.6125,1,1
86,87,2,22,0,19.31,0.4103,0,0
86,87,2,23,0,18.9,0.5061,0,0
87,88,3,0,0,15.38,0.1792,0,0
87,88,3,1,0,15.23,0.1717,0,0
87,88,3,2,0,16.36,0.1511,0,0
87,88,3,3,0,16.44,0.2014,0,0
87,88,3,4,0,15.54,0.1526,0,0
87,88,3,5,0,15.11,0.2108,0,0
87,88,3,6,0,20.02,0.2238,0,0
87,88,3,7,0,19.31,0.89,0,1
87,88,3,8,0,19.54,0.258,0,0
87,88,3,9,0,18.18,0.1574,0,0
87,88,3,10,0,22.69,0.2421,0,0
87,88,3,11,0,24.55,0.2151,0,0
87,88,3,12,0,24.61,0.2249,0,0
87,88,3,13,0,25.63,0.2463,0,0
87,88,3,14,0,28.08,0.2475,0,0
87,88,3,15,0,26.2,0.2598,0,0
87,88,3,16,0,27.3,0.2311,0,0
87,88,3,17,0,23.67,1.234,0,1
87,88,3,18,0,26.75,0.7147,1,1
87,88,3,19,0,23.57,0.5203,1,0
87,88,3,20,0,23.0,0.5244,1,0
87,88,3,21,0,18.31,0.686,1,0
87,88,3,22,0,18.9,0.6865,0,0
87,88,3,23,0,17.81,0.6267,0,0
88,89,4,0,0,17.44,0.1743,0,0
88,89,4,1,0,15.86,0.1391,0,0
88,89,4,2,0,13.31,0.1259,0,0
88,89,4,3,0,16.01,0.1609,0,0
88,89,4,4,0,15.92,0.1329,0,0
88,89,4,5,0,15.96,0.3308,0,0
88,89,4,6,0,16.07,0.3214,0,0
88,89,4,7,0,17.4,1.0733,0,1
88,89,4,8,0,19.31,0.2683,0,0
88,89,4,9,0,20.06,0.3078,0,0
88,89,4,10,0,21.05,0.2849,0,0
88,89,4,11,0,22.34,0.1363,0,0
88,89,4,12,0,25.09,0.2549,0,0
88,89,4,13,0,27.11,0.1976,0,0
88,89,4,14,0,25.62,0.2642,0,0
88,89,4,15,0,25.34,1.2346,0,1
88,89,4,16,0,24.89,0.2285,0,0
88,89,4,17,0,25.55,0.2573,0,0
88,89,4,18,0,25.15,0.6728,1,1
88,89,4,19,0,26.0,0.6386,1,0
88,89,4,20,0,22.24,0.5253,1,0
88,89,4,21,0,22.14,0.4114,1,0
88,89,4,22,0,18.84,0.4116,0,0
88,89,4,23,0,18.53,0.5868,0,0
89,90,5,0,1,16.1,0.1693,0,0
89,90,5,1,1,16.25,0.1775,0,0
89,90,5,2,1,16.22,0.1404,0,0
89,90,5,3,1,16.58,0.1722,0,0
89,90,5,4,1,15.65,0.1507,0,0
89,90,5,5,1,16.23,0.2907,0,0
89,90,5,6,1,16.95,0.322,0,0
89,90,5,7,1,18.06,0.7721,0,0
89,90,5,8,1,19.36,0.2365,0,0
89,90,5,9,1,22.5,0.2238,0,0
89,90,5,10,1,23.89,0.2219,0,0
89,90,5,11,1,24.51,0.227,0,0
89,90,5,12,1,25.69,0.2331,0,0
89,90,5,13,1,25.86,0.3169,0,0
89,90,5,14,1,27.2,1.0881,0,1
89,90,5,15,1,26.78,0.329,0,0
89,90,5,16,1,27.52,0.368,0,0
89,90,5,17,1,26.88,0.3463,0,0
89,90,5,18,1,24.9,0.6946,1,0
89,90,5,19,1,25.23,0.844,1,1
89,90,5,20,1,21.76,0.8521,1,1
89,90,5,21,1,20.29,0.7364,1,0
89,90,5,22,1,20.4,0.6773,0,0
89,90,5,23,1,18.77,0.5465,0,0
90,91,6,0,1,16.53,0.1703,0,0
90,91,6,1,1,16.93,0.1556,0,0
90,91,6,2,1,16.15,0.1415,0,0
90,91,6,3,1,15.62,0.1763,0,0
90,91,6,4,1,16.16,0.1652,0,0
90,91,6,5,1,15.54,0.2717,0,0
90,91,6,6,1,15.3,0.6366,0,0
90,91,6,7,1,21.85,1.1109,0,1
90,91,6,8,1,19.4,0.2736,0,0
90,91,6,9,1,20.84,0.1855,0,0
90,91,6,10,1,24.1,0.1902,0,0
90,91,6,11,1,23.85,0.2242,0,0
90,91,6,12,1,25.24,1.1092,0,1
90,91,6,13,1,27.18,0.273,0,0
90,91,6,14,1,27.68,0.291,0,0
90,91,6,15,1,25.55,0.2893,0,0
90,91,6,16,1,27.5,0.4083,0,0
90,91,6,17,1,26.99,0.1142,0,0
90,91,6,18,1,25.78,0.3967,1,0
90,91,6,19,1,25.55,0.4866,1,0
90,91,6,20,1,22.45,0.8393,1,1
90,91,6,21,1,22.33,0.4114,1,0
90,91,6,22,1,21.47,0.5753,0,0
90,91,6,23,1,19.65,0.4668,0,0
91,92,0,0,0,18.96,0.1646,0,0
91,92,0,1,0,18.51,0.1697,0,0
91,92,0,2,0,16.49,0.1775,0,0
91,92,0,3,0,16.47,0.1461,0,0
91,92,0,4,0,16.19,0.1373,0,0
91,92,0,5,0,17.04,0.3541,0,0
91,92,0,6,0,17.49,0.8796,0,0
91,92,0,7,0,19.66,0.7129,0,0
91,92,0,8,0,21.85,0.3224,0,0
91,92,0,9,0,22.55,0.1655,0,0
91,92,0,10,0,23.14,0.9936,0,1
91,92,0,11,0,24.74,0.2628,0,0
91,92,0,12,0,26.81,0.2383,0,0
91,92,0,13,0,26.31,0.2381,0,0
91,92,0,14,0,27.48,0.2968,0,0
91,92,0,15,0,27.85,0.1578,0,0
91,92,0,16,0,27.05,0.2843,0,0
91,92,0,17,0,27.46,0.3863,0,0
91,92,0,18,0,26.12,0.493,1,0
91,92,0,19,0,25.1,1.084,1,1
91,92,0,20,0,22.09,0.9877,1,1
91,92,0,21,0,23.39,0.8473,1,0
91,92,0,22,0,20.77,0.5848,0,0
91,92,0,23,0,18.71,0.6294,0,0
92,93,1,0,0,18.81,0.1702,0,0
92,93,1,1,0,15.79,0.1244,0,0
92,93,1,2,0,16.49,0.1384,0,0
92,93,1,3,0,14.95,0.1299,0,0
92,93,1,4,0,17.09,0.1867,0,0
92,93,1,5,0,16.1,0.2052,0,0
92,93,1,6,0,18.76,1.04,0,1
92,93,1,7,0,18.27,0.6185,0,0
92,93,1,8,0,20.64,0.1951,0,0
92,93,1,9,0,22.79,0.2541,0,0
92,93,1,10,0,20.06,1.2139,0,1
92,93,1,11,0,23.88,0.2838,0,0
92,93,1,12,0,25.21,0.1754,0,0
92,93,1,13,0,25.49,0.1487,0,0
92,93,1,14,0,27.02,0.1664,0,0
92,93,1,15,0,28.37,0.2186,0,0
92,93,1,16,0,27.23,0.289,0,0
92,93,1,17,0,26.03,0.2452,0,0
92,93,1,18,0,27.45,0.504,1,0
92,93,1,19,0,24.91,0.634,1,0
92,93,1,20,0,21.85,1.308,1,1
92,93,1,21,0,23.47,0.5374,1,0
92,93,1,22,0,22.1,0.6511,0,0
92,93,1,23,0,17.97,0.5137,0,0
93,94,2,0,0,17.5,0.1464,0,0
93,94,2,1,0,18.34,0.1197,0,0
93,94,2,2,0,17.53,0.1746,0,0
93,94,2,3,0,15.92,0.1721,0,0
93,94,2,4,0,19.28,0.1369,0,0
93,94,2,5,0,17.17,0.2919,0,0
93,94,2,6,0,18.07,0.9862,0,0
93,94,2,7,0,21.08,0.3513,0,0
93,94,2,8,0,21.46,0.2403,0,0
93,94,2,9,0,20.83,0.2709,0,0
93,94,2,10,0,24.35,0.2727,0,0
93,94,2,11,0,24.89,1.2404,0,1
93,94,2,12,0,25.84,0.237,0,0
93,94,2,13,0,26.8,0.2836,0,0
93,94,2,14,0,26.74,0.2747,0,0
93,94,2,15,0,27.52,0.2669,0,0
93,94,2,16,0,26.87,0.8353,0,0
93,94,2,17,0,25.43,1.0699,0,1
93,94,2,18,0,24.99,0.5949,1,0
93,94,2,19,0,25.56,1.1111,1,1
93,94,2,20,0,24.5,0.3598,1,0
93,94,2,21,0,23.03,0.64,1,0
93,94,2,22,0,20.23,0.7561,0,0
93,94,2,23,0,17.01,0.6067,0,0
94,95,3,0,0,17.88,0.1277,0,0
94,95,3,1,0,19.2,0.124,0,0
94,95,3,2,0,17.05,0.1715,0,0
94,95,3,3,0,16.78,0.1689,0,0
94,95,3,4,0,17.13,0.1561,0,0
94,95,3,5,0,19.22,0.3425,0,0
94,95,3,6,0,19.08,0.9093,0,1
94,95,3,7,0,17.96,0.9109,0,1
94,95,3,8,0,21.23,0.2561,0,0
94,95,3,9,0,22.7,0.2699,0,0
94,95,3,10,0,22.64,0.2762,0,0
94,95,3,11,0,24.1,0.1671,0,0
94,95,3,12,0,25.05,0.2313,0,0
94,95,3,13,0,26.53,0.245,0,0
94,95,3,14,0,28.27,0.1658,0,0
94,95,3,15,0,27.09,0.2494,0,0
94,95,3,16,0,27.44,0.1732,0,0
94,95,3,17,0,26.43,0.3052,0,0
94,95,3,18,0,27.75,0.5607,1,0
94,95,3,19,0,25.11,1.2143,1,1
94,95,3,20,0,23.62,0.4658,1,0
94,95,3,21,0,22.41,0.5461,1,0
94,95,3,22,0,21.53,0.6098,0,0
94,95,3,23,0,18.09,0.4897,0,0
95,96,4,0,0,17.91,0.1444,0,0
95,96,4,1,0,19.25,0.1579,0,0
95,96,4,2,0,18.26,0.1478,0,0
95,96,4,3,0,16.28,0.1409,0,0
95,96,4,4,0,18.99,0.1278,0,0
95,96,4,5,0,18.46,0.2061,0,0
95,96,4,6,0,19.6,0.7976,0,1
95,96,4,7,0,19.35,0.3046,0,0
95,96,4,8,0,19.84,0.1498,0,0
95,96,4,9,0,20.22,0.136,0,0
95,96,4,10,0,25.68,0.2757,0,0
95,96,4,11,0,25.46,0.2262,0,0
95,96,4,12,0,26.81,0.1306,0,0
95,96,4,13,0,27.5,0.1615,0,0
95,96,4,14,0,27.45,0.1313,0,0
95,96,4,15,0,27.97,0.159,0,0
95,96,4,16,0,27.08,0.1367,0,0
95,96,4,17,0,29.93,0.6728,0,0
95,96,4,18,0,28.26,0.4774,1,0
95,96,4,19,0,26.01,0.6846,1,0
95,96,4,20,0,22.37,1.1535,1,1
95,96,4,21,0,21.41,0.7082,1,1
95,96,4,22,0,22.07,0.6041,0,0
95,96,4,23,0,18.05,0.5969,0,0
96,97,5,0,1,19.27,0.1709,0,0
96,97,5,1,1,15.47,0.1678,0,0
96,97,5,2,1,19.71,0.1358,0,0
96,97,5,3,1,17.12,0.1322,0,0
96,97,5,4,1,18.67,0.1255,0,0
96,97,5,5,1,16.72,0.391,0,0
96,97,5,6,1,19.62,0.8751,0,1
96,97,5,7,1,19.58,0.9081,0,1
96,97,5,8,1,20.42,0.1626,0,0
96,97,5,9,1,22.97,0.1974,0,0
96,97,5,10,1,22.88,0.2742,0,0
96,97,5,11,1,24.17,0.1821,0,0
96,97,5,12,1,27.24,0.2637,0,0
96,97,5,13,1,27.43,0.271,0,0
96,97,5,14,1,28.01,0.2791,0,0
96,97,5,15,1,30.13,0.7571,0,1
96,97,5,16,1,27.91,0.2333,0,0
96,97,5,17,1,27.42,0.141,0,0
96,97,5,18,1,26.2,0.4056,1,0
96,97,5,19,1,25.25,0.6741,1,0
96,97,5,20,1,22.97,0.7279,1,0
96,97,5,21,1,23.79,0.5001,1,0
96,97,5,22,1,22.67,0.5824,0,0
96,97,5,23,1,19.16,0.7373,0,0
97,98,6,0,1,18.15,0.1313,0,0
97,98,6,1,1,18.4,0.1537,0,0
97,98,6,2,1,16.95,0.1634,0,0
97,98,6,3,1,17.9,0.1448,0,0
97,98,6,4,1,19.02,0.19,0,0
97,98,6,5,1,17.6,0.3122,0,0
97,98,6,6,1,19.5,0.1879,0,0
97,98,6,7,1,20.76,0.7775,0,1
97,98,6,8,1,20.35,0.2844,0,0
97,98,6,9,1,23.31,0.2881,0,0
97,98,6,10,1,24.41,0.1498,0,0
97,98,6,11,1,26.75,0.1785,0,0
97,98,6,12,1,27.41,0.2178,0,0
97,98,6,13,1,29.15,0.6252,0,0
97,98,6,14,1,28.4,0.2297,0,0
97,98,6,15,1,27.93,0.2637,0,0
97,98,6,16,1,28.54,0.2416,0,0
97,98,6,17,1,27.85,1.0521,0,1
97,98,6,18,1,26.49,0.5577,1,0
97,98,6,19,1,25.65,0.6509,1,0
97,98,6,20,1,22.56,0.5543,1,0
97,98,6,21,1,23.47,0.6219,1,0
97,98,6,22,1,21.04,0.725,0,1
97,98,6,23,1,20.12,0.3737,0,0
98,99,0,0,0,19.89,0.1857,0,0
98,99,0,1,0,18.87,0.131,0,0
98,99,0,2,0,16.31,0.1948,0,0
98,99,0,3,0,17.99,0.1522,0,0
98,99,0,4,0,18.36,0.1508,0,0
98,99,0,5,0,18.05,0.3303,0,0
98,99,0,6,0,18.74,0.9221,0,1
98,99,0,7,0,18.64,0.9825,0,1
98,99,0,8,0,23.37,0.1628,0,0
98,99,0,9,0,22.1,0.2338,0,0
98,99,0,10,0,24.63,0.2989,0,0
98,99,0,11,0,27.56,0.2383,0,0
98,99,0,12,0,27.41,0.1788,0,0
98,99,0,13,0,31.03,0.4205,0,0
98,99,0,14,0,29.19,0.3931,0,0
98,99,0,15,0,30.08,1.2004,0,1
98,99,0,16,0,28.52,0.2949,0,0
98,99,0,17,0,28.98,0.3126,0,0
98,99,0,18,0,25.71,0.6897,1,0
98,99,0,19,0,25.18,0.6971,1,0
98,99,0,20,0,25.72,0.486,1,0
98,99,0,21,0,23.34,0.5858,1,0
98,99,0,22,0,23.97,0.4175,0,0
98,99,0,23,0,19.83,0.4216,0,0
99,100,1,0,0,17.06,0.1516,0,0
99,100,1,1,0,17.96,0.1656,0,0
99,100,1,2,0,18.24,0.1786,0,0
99,100,1,3,0,17.81,0.163,0,0
99,100,1,4,0,17.15,0.1422,0,0
99,100,1,5,0,19.33,0.3266,0,0
99,100,1,6,0,20.18,0.2538,0,0
99,100,1,7,0,19.78,0.206,0,0
99,100,1,8,0,21.81,0.2903,0,0
99,100,1,9,0,23.7,0.2462,0,0
99,100,1,10,0,25.17,0.2387,0,0
99,100,1,11,0,27.42,0.2269,0,0
99,100,1,12,0,25.89,0.2305,0,0
99,100,1,13,0,29.41,0.4127,0,0
99,100,1,14,0,28.63,0.137,0,0
99,100,1,15,0,28.18,0.2252,0,0
99,100,1,16,0,26.46,0.1673,0,0
99,100,1,17,0,28.46,0.4031,0,0
99,100,1,18,0,27.16,0.6281,1,0
99,100,1,19,0,26.77,0.6319,1,1
99,100,1,20,0,21.74,0.6031,1,0
99,100,1,21,0,24.72,0.6324,1,1
99,100,1,22,0,22.63,0.5412,0,0
99,100,1,23,0,21.9,0.6374,0,1
100,101,2,0,0,18.35,0.1245,0,0
100,101,2,1,0,18.76,0.1617,0,0
100,101,2,2,0,17.33,0.1839,0,0
100,101,2,3,0,19.16,0.1626,0,0
100,101,2,4,0,17.51,0.1472,0,0
100,101,2,5,0,19.34,0.2166,0,0
100,101,2,6,0,20.0,0.3602,0,0
100,101,2,7,0,17.6,0.2343,0,0
100,101,2,8,0,22.35,0.1798,0,0
100,101,2,9,0,22.69,0.1899,0,0
100,101,2,10,0,24.95,0.1789,0,0
100,101,2,11,0,25.71,0.2183,0,0
100,101,2,12,0,26.67,0.1778,0,0
100,101,2,13,0,29.05,1.1704,0,1
100,101,2,14,0,29.33,1.0237,0,1
100,101,2,15,0,29.65,0.4677,0,0
100,101,2,16,0,29.14,0.3681,0,0
100,101,2,17,0,29.0,0.6957,0,0
100,101,2,18,0,27.16,0.621,1,0
100,101,2,19,0,26.76,0.9358,1,1
100,101,2,20,0,24.92,0.562,1,0
100,101,2,21,0,22.87,0.7058,1,0
100,101,2,22,0,20.69,0.6266,0,0
100,101,2,23,0,19.47,0.5066,0,0
101,102,3,0,0,21.1,0.1467,0,0
101,102,3,1,0,19.9,0.1525,0,0
101,102,3,2,0,17.47,0.1302,0,0
101,102,3,3,0,17.98,0.129,0,0
101,102,3,4,0,17.44,0.1781,0,0
101,102,3,5,0,20.32,0.2675,0,0
101,102,3,6,0,19.58,0.2287,0,0
101,102,3,7,0,21.22,0.875,0,0
101,102,3,8,0,22.11,0.2038,0,0
